epoch,domain_classifier_acc,domain_classifier_loss,label_predictor_acc,label_predictor_loss,loss,val_domain_classifier_acc,val_domain_classifier_loss,val_label_predictor_acc,val_label_predictor_loss,val_loss
184,0.6519,0.6167736589431763,0.8846,0.38418676139116287,1.0009604190826416,0.6324,0.6283899989128113,0.872,0.4465230157852173,1.0749130134582519
185,0.6603,0.6137680599212646,0.8851,0.3741655199944973,0.9879335807800294,0.5584,0.6898909742355347,0.87,0.4468289002418518,1.1367198680877686
186,0.6642,0.6099940811157226,0.8872,0.3678482060670853,0.9778422889709473,0.6836,0.5984923683166504,0.8548,0.5213582073450088,1.1198505729675292
187,0.6386,0.6276512786865235,0.8836,0.3839816402196884,1.0116329195022582,0.5908,0.6659750247955323,0.8592,0.4879965705394745,1.1539715970993043
188,0.6533,0.6169045732498168,0.8786,0.40230203634500505,1.019206609249115,0.6184,0.6483043979644776,0.8716,0.46737647018432615,1.1156808694839477
189,0.6698,0.6058241868972778,0.8886,0.3709652467489243,0.9767894344329834,0.5916,0.6750249792098999,0.8728,0.4565861983537674,1.1316111807823181
190,0.6469,0.618920225429535,0.8856,0.38348599696159363,1.0024062217712402,0.5772,0.6911876551628113,0.8544,0.4910713313996792,1.1822589941978454
191,0.6473,0.6211441703796386,0.8794,0.38365815975666046,1.0048023321151733,0.58,0.6740740633964538,0.8684,0.4664092373140156,1.1404833050727845
192,0.6596,0.61524196434021,0.8861,0.37297001634836197,0.9882119775772095,0.6492,0.6308281993865967,0.8416,0.5510152174472809,1.1818434225082397
193,0.6547,0.6177241209983826,0.8794,0.3933711139202118,1.011095235824585,0.6088,0.6464816199302673,0.876,0.44824376335144045,1.094725382232666
194,0.6555,0.6152349088668824,0.8854,0.3786388760566711,0.9938737844467163,0.6292,0.6407813102722167,0.8716,0.45780762279629705,1.0985889308929444
195,0.6406,0.6273728834152221,0.883,0.37449430207014084,1.0018671842575073,0.63,0.6397487325668335,0.844,0.5205934839725495,1.160342218399048
196,0.658,0.6169632882118226,0.8881,0.367131485247612,0.9840947715759277,0.6564,0.6280927865982056,0.8708,0.46482582937180994,1.0929186170578002
197,0.6472,0.6198343578338623,0.883,0.3746258565425873,0.9944602104187011,0.6244,0.64940600233078,0.87,0.4605185836315155,1.1099245811462402
198,0.6524,0.6169171203613282,0.8872,0.37263856258392336,0.9895556829452514,0.5724,0.6717911558151245,0.8628,0.4861327903747559,1.1579239486694335
199,0.6541,0.6196783473968506,0.8834,0.37272410464286804,0.9924024480819702,0.61,0.644364421081543,0.8708,0.4546721489429474,1.0990365661621093
200,0.6484,0.6213327655792237,0.8889,0.3715522023320198,0.9928849675178528,0.6492,0.6267590314865112,0.8712,0.4501897055387497,1.076948735332489
201,0.6509,0.619105677318573,0.8869,0.37628310935497283,0.9953887874603271,0.6228,0.6561561838150024,0.8656,0.4506632486999035,1.1068194301605225
202,0.6537,0.6140142775535583,0.885,0.37610671483278274,0.9901209922790527,0.634,0.6316120673179626,0.8736,0.45030264718532564,1.0819147110939027
203,0.6457,0.6208518466949463,0.8849,0.3744924201965332,0.9953442671775817,0.5756,0.6735171936035156,0.8576,0.5089557270050049,1.1824729164123535
204,0.6572,0.6173313563346863,0.8912,0.36039170339405535,0.9777230592727661,0.6304,0.6392065952301026,0.862,0.4784132100582123,1.1176198011398315
205,0.6491,0.6166111987113952,0.8836,0.36686032267808916,0.9834715189933777,0.6228,0.6547958471298218,0.8612,0.4735364865779877,1.12833233795166
206,0.6487,0.6210186007499695,0.8871,0.3694871138215065,0.9905057130813598,0.5896,0.6579729390144348,0.8696,0.46247747898101804,1.120450424194336
207,0.6443,0.621871629333496,0.8804,0.38254462062120437,1.0044162508010863,0.674,0.616340495300293,0.8724,0.4467436650276184,1.0630841652870178
208,0.6552,0.6203008037567138,0.8826,0.37851155467033387,0.9988123595237732,0.6148,0.6468855998516083,0.868,0.46215293863471596,1.1090385324001313
209,0.6375,0.6273414769172668,0.8843,0.37560355579853055,1.002945033454895,0.686,0.610099033164978,0.868,0.46319850108698013,1.0732975287437438
210,0.6528,0.6195284032821655,0.8896,0.3600370089530945,0.9795654111862183,0.592,0.671527374458313,0.8616,0.485286998462677,1.1568143705368041
211,0.6448,0.6213257066726685,0.8894,0.3628493547797203,0.9841750616073608,0.582,0.663570838356018,0.8396,0.5431548781394958,1.2067257217407226
212,0.6493,0.6219999727249146,0.8838,0.37444675661325455,0.996446724319458,0.6548,0.618245945930481,0.8796,0.436849342918396,1.055095290374756
213,0.6547,0.6161329711914062,0.8821,0.37688484542369843,0.9930178169250489,0.594,0.6605607093811036,0.8636,0.4627454652786255,1.123306173324585
214,0.6622,0.6124890356063842,0.8935,0.35553477387428284,0.968023811340332,0.5648,0.7007276361465454,0.866,0.4786828425459564,1.179410475063324
215,0.6496,0.618193382358551,0.889,0.3525825781047344,0.970775959777832,0.5468,0.690169017124176,0.8668,0.4626561110258102,1.1528251230239868
216,0.6564,0.6119173614501953,0.8941,0.35120423163175585,0.9631215940475464,0.6148,0.6454614595413208,0.8716,0.4465090951919556,1.091970553779602
217,0.6504,0.6166625046730041,0.8915,0.3574606992840767,0.9741232036590576,0.6688,0.6105390642166137,0.8732,0.454445523917675,1.0649845910072326
218,0.6572,0.6146485213279724,0.8889,0.3609119753837585,0.9755604930877686,0.5992,0.6658445224761963,0.8596,0.4905852374792099,1.1564297613143921
219,0.6432,0.624106392288208,0.8794,0.3925508797049522,1.0166572730064392,0.5868,0.6684701228141785,0.8732,0.4554358430862427,1.1239059631347657
220,0.65,0.6180746318817139,0.8908,0.3600260624408722,0.9781006952285767,0.5704,0.672792641544342,0.8456,0.5097292667210102,1.1825219098091126
221,0.6437,0.6212828001976013,0.8876,0.3624010892212391,0.9836838895797729,0.594,0.6537186895370484,0.8656,0.463002524471283,1.1167212116241456
222,0.6529,0.6187225494384766,0.8949,0.35017604904174804,0.9688985980987549,0.6208,0.6469650730133056,0.8696,0.45121709146499633,1.098182167816162
223,0.6448,0.6211264126777649,0.8833,0.3780301012277603,0.9991565126419067,0.626,0.6492193819999695,0.8736,0.450851966381073,1.100071354675293
224,0.652,0.6195520740509033,0.892,0.35842424598932265,0.9779763214111328,0.6352,0.6314791573524475,0.8792,0.4441526161193848,1.075631778717041
225,0.6391,0.6249131937980652,0.8923,0.35201367434561254,0.9769268740653991,0.586,0.6747556978225708,0.8708,0.45085640029907226,1.1256120973587036
226,0.6546,0.6160398396492004,0.8887,0.35839927372932434,0.9744391143798828,0.668,0.6008495199203491,0.8608,0.49611823835372926,1.0969677612304687
227,0.6505,0.6179366889953614,0.8882,0.36265438049435617,0.9805910697937011,0.5592,0.6847121789932251,0.8792,0.4428748649120331,1.1275870552062988
228,0.656,0.618604767036438,0.885,0.37263183945417405,0.9912366055488586,0.5992,0.6578279705047607,0.8728,0.4405212109275162,1.0983491768836975
229,0.6436,0.6226347821235657,0.8869,0.372767529463768,0.995402310180664,0.616,0.6470988153457642,0.858,0.49787102999687194,1.1449698457717896
230,0.6376,0.6285527986526489,0.8917,0.3615337576627731,0.9900865545272827,0.6392,0.645651584148407,0.8724,0.450628901475668,1.0962804866790772
231,0.6463,0.6274184156417847,0.8906,0.3539772123813629,0.981395626449585,0.6028,0.6544513038635253,0.8692,0.46655767021775246,1.1210089818954467
232,0.6426,0.6237584329605103,0.8914,0.3552253021001816,0.978983734703064,0.6104,0.6473789392471313,0.87,0.45788709442913533,1.1052660328865052
233,0.6486,0.6195033199310302,0.892,0.3547167961359024,0.9742201164245605,0.5768,0.6711695791244506,0.8636,0.4710006772994995,1.1421702661514281
234,0.6546,0.6187148654937744,0.8828,0.37911339726448057,0.9978282623291016,0.6236,0.6476136112213134,0.8764,0.4444150064468384,1.092028614616394
235,0.6553,0.6206337407112121,0.8879,0.36591339980363846,0.9865471398353577,0.5244,0.7354699569702149,0.8648,0.47785874500274655,1.2133286979675293
236,0.641,0.6251911343574524,0.8976,0.3419097162842751,0.9671008501052857,0.5496,0.6892383431434631,0.8696,0.46406536865234377,1.1533037063598632
237,0.6502,0.6187244571685792,0.8914,0.35160143300294877,0.9703258903503418,0.592,0.6814602945327759,0.8776,0.46196726627349854,1.1434275659561157
238,0.6638,0.6133477274894714,0.8903,0.36051127808094025,0.9738590049743653,0.6512,0.619523418712616,0.876,0.4374396255850792,1.056963043308258
239,0.6323,0.6349767988204956,0.8899,0.36277309693694115,0.9977498938560486,0.5904,0.6643914480209351,0.8616,0.47400032573640344,1.138391778755188
240,0.6456,0.6211715934753418,0.8881,0.36123721249103546,0.9824088081359863,0.688,0.6009912957191468,0.8748,0.4423322002410889,1.043323493862152
241,0.6378,0.6290992244720459,0.8857,0.3656069529771805,0.9947061769485473,0.5924,0.662691630935669,0.8712,0.45242881078720093,1.1151204399108887
242,0.6435,0.624884363079071,0.8878,0.36535196096897127,0.9902363242149353,0.654,0.6216698265075684,0.8704,0.4515257336854935,1.0731955582618713
243,0.6543,0.6181582760810852,0.8948,0.33785214039087297,0.9560104164123535,0.5812,0.6896896297454834,0.8696,0.4478569472193718,1.137546576499939
244,0.6438,0.6240396067619324,0.8835,0.3789272822499275,1.0029668893814088,0.5588,0.6903886364936829,0.862,0.49446523485183713,1.1848538698196411
245,0.6535,0.6179950403213501,0.8911,0.3486047060728073,0.9665997482299805,0.5524,0.6990382859230041,0.8608,0.4875068515777588,1.1865451385498047
246,0.6549,0.6143553691864013,0.8905,0.3494022158265114,0.9637575853347778,0.6192,0.6368295553207397,0.8776,0.4453584571838379,1.0821880123138428
247,0.6449,0.6260843622207641,0.8913,0.3523602139115334,0.9784445755004882,0.5928,0.652116329574585,0.8796,0.43918679192960264,1.0913031180381776
248,0.6455,0.6206591836929322,0.8879,0.36101579871177675,0.9816749856948852,0.5956,0.6549711495399475,0.866,0.48609861716032027,1.1410697655677795
249,0.6557,0.6191206047058105,0.8994,0.3364740181922913,0.9555946226119996,0.6676,0.6065916397094726,0.876,0.4468824986187741,1.0534741424560548
250,0.649,0.6187336047172547,0.8912,0.35470860595703124,0.9734422132492065,0.6228,0.6453035022735596,0.8748,0.44003597044926135,1.0853394750595093
251,0.6532,0.6194067008018493,0.8948,0.3426543869495392,0.9620610874176025,0.6196,0.6515757281303406,0.8752,0.4479348239302635,1.0995105580329896
252,0.6521,0.6200546850204468,0.8956,0.344059335565567,0.9641140212059021,0.582,0.6615222894191742,0.8616,0.4867887666106224,1.1483110583305358
253,0.6487,0.6201227741718293,0.8882,0.3619535623788834,0.9820763363838195,0.6108,0.6552560581207275,0.868,0.45784896410703657,1.11310502243042
254,0.6452,0.6236690818786621,0.8886,0.35488245562314985,0.9785515384674073,0.6052,0.658910916185379,0.87,0.4471522186279297,1.1060631374359131
255,0.652,0.6221689956665039,0.8912,0.36243063710927964,0.9845996355056763,0.6152,0.6574271762847901,0.8704,0.4632762582242489,1.1207034331321717
256,0.6436,0.6230857887268066,0.8908,0.34772089245319365,0.9708066808700562,0.5872,0.6696128965377808,0.8744,0.44997759821414945,1.1195904932022094
257,0.6521,0.6171781475067138,0.8957,0.3366171893596649,0.9537953369140625,0.6268,0.6387557735443116,0.8792,0.4384701291322708,1.0772259013175964
258,0.6519,0.6180008212089538,0.8952,0.3503182980418205,0.9683191192626953,0.5884,0.6725882987976074,0.8672,0.4648051899671555,1.1373934844017028
259,0.6514,0.6180842101097107,0.894,0.35472091487050056,0.9728051240921021,0.5816,0.66991550655365,0.8744,0.4527088584303856,1.1226243605613708
260,0.643,0.6256372619628906,0.8946,0.34040134630203245,0.9660386077880859,0.5892,0.6611450323581696,0.8704,0.4488559264719486,1.1100009601593017
261,0.6461,0.6215151840209961,0.8939,0.34639149088859555,0.9679066718101501,0.556,0.692492572593689,0.8596,0.499118749332428,1.1916113162994384
262,0.6389,0.6288727999687195,0.8864,0.37540792804956435,1.004280729007721,0.5568,0.7011262100219726,0.8624,0.47566241989135744,1.1767886207580567
263,0.6516,0.6207305556297302,0.8903,0.3459164771914482,0.9666470333099365,0.5884,0.673648918914795,0.874,0.44820436992645263,1.1218532903671266
264,0.6534,0.62138534450531,0.8921,0.35209775805473326,0.9734831019401551,0.5784,0.6818809370994567,0.8708,0.45922794890403745,1.1411088884353637
265,0.6442,0.6216683456420898,0.8933,0.34665445170402526,0.9683227975845337,0.6144,0.6529835360527039,0.8628,0.45897121974229815,1.111954758644104
266,0.6481,0.6133960771560669,0.8895,0.35517084827423095,0.9685669240951538,0.6128,0.6567133666038513,0.878,0.4432613144185394,1.099974685573578
267,0.6441,0.6218673767089844,0.8942,0.3427713682174683,0.9646387418746948,0.638,0.6463816637039185,0.8708,0.4587865817695856,1.1051682453155518
268,0.6499,0.6234980603218079,0.8947,0.34143838739395144,0.964936449432373,0.5924,0.6768950340270996,0.8696,0.463809857749939,1.1407048883438111
269,0.6521,0.6232101547241211,0.8919,0.35025048271268605,0.9734606403350831,0.6052,0.6538483417510986,0.8676,0.45721372089385987,1.1110620609283448
270,0.6489,0.6205709392547607,0.8967,0.3392919652462006,0.959862904548645,0.608,0.6541194823265075,0.8788,0.4442012731552124,1.0983207542419433
271,0.6593,0.6136231637001037,0.898,0.338527085018158,0.9521502488136292,0.65,0.6257723022460937,0.8744,0.4492052711557597,1.074977573776245
272,0.649,0.6198798442840576,0.8973,0.3457363773703575,0.9656162197113037,0.6,0.6514332405090332,0.8808,0.44657271710634233,1.0980059551239014
273,0.652,0.6220799524307251,0.8903,0.351430171340704,0.9735101229667663,0.5956,0.6731691467761993,0.8648,0.47714040994644163,1.150309563446045
274,0.6563,0.6212601071357727,0.8913,0.3487458296298981,0.9700059356689453,0.6052,0.6497585923194885,0.8788,0.4397455092616379,1.089504100227356
275,0.6413,0.6240829253196716,0.8949,0.34189676212072373,0.9659796887397766,0.6156,0.6442725604057312,0.858,0.499133302000165,1.143405860710144
276,0.642,0.6234726342201233,0.8984,0.33623320525884626,0.959705838394165,0.6052,0.6615712089538575,0.8684,0.47043286332786083,1.132004073047638
277,0.647,0.6235286025047302,0.896,0.34876057016849515,0.9722891723632813,0.6348,0.6418384652137756,0.8768,0.4544761536598206,1.0963146201133729
278,0.65,0.6230474776268006,0.8938,0.34893310110569,0.9719805797576905,0.6048,0.6554503430366516,0.878,0.4489081228017807,1.1043584697723388
279,0.6555,0.6169516166687011,0.8958,0.3369703243970871,0.9539219411849975,0.6628,0.605901506614685,0.8708,0.4498181091785431,1.0557196130752564
280,0.6376,0.623133326625824,0.8947,0.34769824180603026,0.970831569480896,0.6092,0.6574582168579102,0.8692,0.4434244305610657,1.1008826545715331
281,0.6536,0.6180852917671203,0.8939,0.3444066029071808,0.9624918928146362,0.6056,0.6553230450630187,0.8696,0.4613376998305321,1.1166607465744018
282,0.657,0.6142343881607055,0.8954,0.34850213105678557,0.9627365205764771,0.5996,0.6528967727661132,0.8768,0.4273074304521084,1.0802041980743409
283,0.6483,0.6217408925056458,0.8924,0.34271880242824554,0.9644596939086914,0.5956,0.6564902463912964,0.8576,0.4928839329481125,1.1493741724967956
284,0.6478,0.6201631650924683,0.8983,0.33762357910871504,0.9577867429733277,0.5756,0.6743427391052246,0.8636,0.472520697581768,1.1468634346008302
285,0.649,0.6202289959907532,0.8919,0.36004234335422514,0.9802713409423828,0.5972,0.6611551692008972,0.8596,0.4891481939315796,1.1503033579826354
286,0.6438,0.6211284440994262,0.8956,0.34372244322896006,0.9648508857727051,0.5692,0.6970750471115112,0.8748,0.442679682636261,1.1397547351837158
287,0.6515,0.6234639036178589,0.8999,0.3251902662277222,0.9486541715621948,0.5836,0.6692817519187927,0.878,0.43294086163565515,1.1022226178646088
288,0.6454,0.6207598996162415,0.8978,0.33060458225011824,0.9513644798278809,0.606,0.660544852256775,0.8704,0.45878384442329406,1.1193286964416505
289,0.6424,0.624054845714569,0.894,0.34322899087667463,0.9672838384628296,0.6548,0.6181727193832397,0.8596,0.5009796778440475,1.1191523956298828
290,0.6458,0.6243440613746644,0.8946,0.33934014578461646,0.9636842065811158,0.6304,0.6425655504226685,0.8652,0.4592316916465759,1.1017972480773925
291,0.6428,0.624169529914856,0.8999,0.34000084311962125,0.964170373916626,0.5996,0.653713473701477,0.8744,0.45378406410217287,1.1074975323677063
292,0.652,0.6166452618122101,0.8951,0.3407962334036827,0.9574414960861206,0.6288,0.6485118803024292,0.8832,0.4438513741493225,1.0923632556915284
293,0.647,0.6196087873458862,0.8951,0.33862575879395007,0.9582345484733582,0.6052,0.654241024017334,0.8684,0.46811622973680495,1.1223572563171387
294,0.65,0.6208633347511292,0.8952,0.338903253364563,0.9597665870666504,0.6292,0.6441834144592286,0.8744,0.44469670267626643,1.0888801167488098
295,0.6533,0.6170832094192504,0.8964,0.33426929599046706,0.9513525031089782,0.6336,0.6284069661617279,0.876,0.4399849550962448,1.0683919260025025
296,0.6454,0.6233055908203124,0.8948,0.3497343958377838,0.9730399883270263,0.5248,0.7123633083343506,0.866,0.45767182850837707,1.1700351417541504
297,0.6456,0.624534213924408,0.8958,0.34467939286231997,0.969213604927063,0.524,0.7356232845306396,0.8592,0.5047798556327819,1.240403141784668
298,0.6462,0.6199339939117432,0.8976,0.33327818338871,0.9532121745109559,0.6084,0.6577303876876831,0.8704,0.462004169178009,1.119734557723999
299,0.6523,0.6221230676651001,0.8979,0.332007091152668,0.9541301559448242,0.5816,0.6704535628318786,0.88,0.4385074095726013,1.1089609746932982
300,0.6416,0.6261165602684021,0.893,0.3534052441596985,0.9795218069076538,0.5948,0.6637501234054566,0.87,0.46981367364525795,1.133563799762726
301,0.6506,0.6220003296852111,0.8983,0.3415806896686554,0.9635810194015503,0.6108,0.6460176441192627,0.878,0.44211990180015565,1.08813754196167
302,0.6526,0.61861567568779,0.8984,0.3298990976512432,0.9485147733688355,0.622,0.6505071257591247,0.8704,0.44578424713611603,1.0962913743972778
303,0.6535,0.6181901526451111,0.8973,0.32903821038007736,0.9472283644676208,0.654,0.6313268424034119,0.8736,0.44666851673126223,1.0779953560829163
304,0.6447,0.6235459635734558,0.9,0.33263980768918994,0.9561857707977295,0.58,0.6666521308898926,0.8728,0.45329564608335493,1.1199477772712707
305,0.6372,0.626433786201477,0.8964,0.34107247095108034,0.9675062567710876,0.5744,0.6600448003768921,0.8708,0.46489602513313294,1.1249408298492432
306,0.6469,0.6216523571968079,0.8969,0.3287864677548408,0.9504388239860535,0.6,0.6620391894340515,0.8732,0.4524942988753319,1.1145334917068481
307,0.6476,0.6224268836021424,0.8938,0.3442815455555916,0.9667084289550781,0.5892,0.6642736316680908,0.862,0.4731973990917206,1.1374710292816161
308,0.6533,0.6189778277397155,0.8983,0.32825538090467454,0.9472332105636597,0.566,0.6910185769081115,0.858,0.5064193244695664,1.1974379028320312
309,0.6494,0.6225025472640991,0.8955,0.32901577966213225,0.9515183265686035,0.624,0.6456934652328491,0.8724,0.4512073637962341,1.0969008308410644
310,0.6437,0.6219793780326843,0.8997,0.3298192551612854,0.9517986327171326,0.6132,0.6458134831428528,0.876,0.44539115176200866,1.0912046352386475
311,0.6526,0.6208605912208557,0.8972,0.333289111661911,0.9541497040748597,0.6328,0.6469775583267212,0.8724,0.45535735731124877,1.1023349128723146
312,0.6483,0.622855311203003,0.8988,0.33032010505199433,0.9531754163742066,0.5724,0.6785929409980774,0.8612,0.46313483114242554,1.1417277725219726
313,0.6404,0.623781153869629,0.8973,0.33229975078701973,0.9560809076309205,0.58,0.6663993000984192,0.866,0.46448761682510376,1.1308869190216064
314,0.65,0.6201754386901855,0.8881,0.3540764091432095,0.9742518481254577,0.6016,0.6631328791618347,0.8644,0.4741746536463499,1.1373075346946717
315,0.6498,0.6207503387451172,0.9034,0.31881946308612824,0.9395698024749756,0.5852,0.6669281791687012,0.8688,0.45348618475198743,1.1204143617630005
316,0.6461,0.6197269079208374,0.8984,0.3347718957066536,0.9544988048553467,0.638,0.6378940477371216,0.876,0.44711968731880186,1.0850137302398681
317,0.6489,0.6220606315612793,0.8994,0.33131206916570666,0.9533726989746094,0.6216,0.6457530939102173,0.8748,0.4593022860765457,1.1050553768157958
318,0.6427,0.6229748523712159,0.8964,0.33524952969551086,0.9582243835449219,0.6184,0.6479291476249694,0.8756,0.4457173823356628,1.0936465280532837
319,0.6497,0.6198302774429322,0.895,0.34719856241941455,0.967028839302063,0.6096,0.6626672550201416,0.868,0.45657141036987303,1.1192386672019958
320,0.6418,0.6270101477622986,0.8962,0.3391842934012413,0.9661944398880005,0.5856,0.662956937789917,0.8572,0.5121796126365662,1.1751365520477295
321,0.6428,0.6234256769180297,0.8972,0.3347644879102707,0.9581901638031006,0.5552,0.6763274412155151,0.8388,0.5269224678993225,1.2032499126434326
322,0.6544,0.618231192111969,0.9015,0.3159231082379818,0.9341543012619019,0.6072,0.654487921333313,0.8752,0.4574096783399582,1.1118975962638855
323,0.6507,0.6192482586860657,0.8946,0.33007893441915515,0.9493271940231324,0.554,0.6987531558036805,0.8644,0.455219190120697,1.1539723472595216
324,0.6443,0.6257734287261962,0.8898,0.3444441561102867,0.9702175838470459,0.6156,0.6499440317153931,0.8488,0.5397406590223313,1.1896846875190734
325,0.6439,0.62510263671875,0.8909,0.34970985074043276,0.9748124906539917,0.6356,0.6333505748748779,0.8664,0.4611063660144806,1.0944569421768189
326,0.6465,0.621025128364563,0.8987,0.33266639679670335,0.9536915260314941,0.6192,0.6483990577697754,0.872,0.4496692559957504,1.0980683061599732
327,0.6557,0.6147847529411316,0.8949,0.3380182155609131,0.9528029675483703,0.6032,0.6450690055847168,0.8632,0.4752531599998474,1.1203221591949464
328,0.6437,0.629464855480194,0.9019,0.33253850158452986,0.9620033561706542,0.6236,0.6441193015098572,0.8712,0.45275044565200806,1.0968697505950928
329,0.6414,0.62878852186203,0.8959,0.34472095898389815,0.9735094802856445,0.6292,0.6502022100448608,0.868,0.4596442521095276,1.109846457195282
330,0.6324,0.6337224182128907,0.8948,0.34343074365854265,0.977153161239624,0.5564,0.699973275756836,0.8552,0.5123237736225128,1.2122970428466797
331,0.6428,0.6237010095596314,0.8963,0.33754397494792937,0.961244983291626,0.5364,0.6816756531715393,0.8644,0.46001853256225583,1.1416941829681397
332,0.6441,0.62771754322052,0.8994,0.3289776278316975,0.9566951663970947,0.5788,0.6709094179153442,0.862,0.47528912286758423,1.1461985359191895
333,0.652,0.6185502187728882,0.8999,0.3184472587823868,0.9369974779129029,0.6244,0.6452341348648071,0.8624,0.46046824769973754,1.1057023812294007
334,0.6559,0.6175225018501281,0.8931,0.34106102516651154,0.9585835275650024,0.5788,0.6734219429969788,0.8716,0.4634011816173792,1.1368231266975404
335,0.6499,0.6200543721199036,0.8997,0.3294314721465111,0.9494858446121216,0.5504,0.71378419008255,0.8672,0.47285967946052554,1.1866438732147218
336,0.6469,0.6232072951316834,0.8969,0.3363526152729988,0.9595599077224731,0.6084,0.6468931182384491,0.88,0.44969897649288176,1.0965920966148377
337,0.6482,0.6199493453025818,0.8994,0.3275929737925529,0.9475423192977905,0.63,0.6445926354408265,0.8788,0.43951395647525787,1.0841065898895264
338,0.646,0.6228102252960205,0.8983,0.33247235456705093,0.9552825804710389,0.6248,0.6370457397937774,0.872,0.4511899856567383,1.0882357292175293
339,0.6515,0.6174304805755615,0.8997,0.32565631400346756,0.9430867958068848,0.6068,0.6548142368316651,0.872,0.44693592599630355,1.1017501702308654
340,0.6451,0.6240132385253906,0.8962,0.3319374391913414,0.9559506778717041,0.6104,0.6546796815872192,0.868,0.4730511211514473,1.1277308097839356
341,0.6574,0.6161581729412079,0.8982,0.3278505568563938,0.9440087284088134,0.5944,0.6673587300300599,0.8672,0.45974005463123324,1.1270987851142884
342,0.6439,0.6239355833053589,0.8983,0.3239498427152634,0.947885426902771,0.6088,0.6527891783714295,0.8772,0.4475871529996395,1.100376332473755
343,0.6478,0.6145156229972839,0.9021,0.3214952340245247,0.9360108583450317,0.6016,0.6540010065078735,0.864,0.47830585527420044,1.132306856918335
344,0.6434,0.6252010606765747,0.9001,0.3304178367137909,0.9556188989639283,0.5676,0.6954443370819092,0.8504,0.5167416009902954,1.2121859409332276
345,0.6499,0.6253714307785034,0.8962,0.3374736298561096,0.9628450645446778,0.6652,0.6253205902099609,0.8784,0.43167716388702393,1.0569977506637573
346,0.6506,0.6251741891860962,0.899,0.3273788624048233,0.9525530532836914,0.5952,0.6575112810134888,0.8568,0.5023297352313996,1.1598410120010376
347,0.6495,0.6202885917663574,0.9019,0.31082841846346854,0.9311170122146607,0.636,0.6348507169723511,0.8744,0.4443202656686306,1.0791709854125977
348,0.645,0.6238446559906006,0.9004,0.3291725848555565,0.9530172423362732,0.5812,0.6594944187164307,0.8772,0.4414998718738556,1.1009942962646484
349,0.65,0.619499063539505,0.9007,0.31377695204019546,0.9332760137557984,0.6312,0.6494084748268127,0.8648,0.47499112043380737,1.1243995977401733
350,0.6459,0.6233229855537414,0.9057,0.3221818190395832,0.9455048030853271,0.6164,0.6495828408241272,0.8792,0.4484252670288086,1.0980081092834473
351,0.6472,0.6251877135276794,0.8993,0.3237239520072937,0.9489116666793823,0.5976,0.6573476154327392,0.8648,0.4748106062412262,1.1321582204818725
352,0.6491,0.6228560435295105,0.8988,0.3364332707166672,0.9592893129348755,0.594,0.6733640705108642,0.8756,0.4477047281742096,1.1210687950134277
353,0.6592,0.614673201751709,0.897,0.32527589414119723,0.9399490943908692,0.5848,0.6579979427337647,0.844,0.537210922050476,1.1952088579177857
354,0.6381,0.6293837003707886,0.8976,0.3315572126030922,0.9609409115791321,0.6212,0.6367109437942505,0.8704,0.45262850649878383,1.089339449930191
355,0.6439,0.6236788610458374,0.8981,0.3281426037669182,0.9518214636802673,0.5784,0.6733347616195678,0.8764,0.4448454864859581,1.1181802440643311
356,0.6433,0.6264250266075134,0.9019,0.32618043901324273,0.9526054648399354,0.6268,0.6435057419776916,0.878,0.433875160831213,1.0773809001922607
357,0.641,0.6241879402160645,0.9047,0.31711774440407753,0.9413056840896606,0.6128,0.6498883205413818,0.8744,0.4434521795272827,1.0933404985427857
358,0.6484,0.6221030053138733,0.9014,0.3132192403793335,0.9353222455978394,0.452,0.8090906169891358,0.8344,0.5811508600115776,1.3902414812088013
359,0.6471,0.6222428290367127,0.8944,0.3423091850399971,0.9645520139694214,0.578,0.6661458637237548,0.872,0.4467809854507446,1.1129268497467042
360,0.6488,0.6195097464561462,0.9021,0.3212594700574875,0.9407692155838012,0.6032,0.649268810081482,0.8772,0.4334333351314068,1.082702146625519
361,0.6391,0.6257450565338135,0.9104,0.30327921612262726,0.9290242736816406,0.5952,0.669066427898407,0.8668,0.4581969499588013,1.1272633724212646
362,0.6459,0.6243098285675048,0.9038,0.3110232108592987,0.9353330398559571,0.612,0.6555738882064819,0.8732,0.4509975134193897,1.1065714018821717
363,0.6456,0.6236144533157348,0.9012,0.3185711998343468,0.942185652923584,0.6392,0.648397003364563,0.8716,0.44894449491500854,1.0973415027618407
364,0.6469,0.6222212954521179,0.903,0.3191533657759428,0.9413746641159058,0.6316,0.6488708064079285,0.8672,0.47740963801145553,1.1262804533958435
365,0.6451,0.6306495128631592,0.8992,0.33005223338603973,0.9607017461776733,0.6168,0.6478407984733582,0.8684,0.45214448139965535,1.0999852729797364
366,0.6452,0.620878471660614,0.9004,0.3237026867628098,0.9445811611175537,0.6048,0.6616362510681152,0.8752,0.4422153903961182,1.1038516403198242
367,0.6526,0.6182599557876587,0.907,0.3117365191102028,0.9299964737892151,0.5732,0.6831206870079041,0.8628,0.47997183132171634,1.1630925198554993
368,0.6479,0.6219549226760864,0.9003,0.32715187805294993,0.9491067990303039,0.5932,0.6629879384994507,0.8688,0.4520664452075958,1.1150543865203857
369,0.6405,0.6286655248641968,0.8977,0.32732929462194443,0.9559948211669922,0.6208,0.6420718296051026,0.8696,0.45483084161281584,1.096902668762207
